Event_ID,Exact_Date,Master_Location,Primary_Figure,Subject_Action,Summary_Text,Details_Evidence,Artifact_Refs,Social_Weight
E1946_010,1946.夏,重慶,,活动,夏日，為孫會元宣和齋古玩鋪開張作《萱花百合圖》。,自題：“夏日舒長。會元先生宣和齋樂成之祝。予向。” 徐石雪題：“毛詩《伯兮》篇云‘焉得蘐草，言樹之背’，注云‘蘐草令人忘憂’，《本草》云‘利心志，令人歡喜’，放翁《老學庵筆記》云‘蜀孟氏時，苑中生百合，一本數百房，皆並蒂，圖其狀於聖壽寺之壁，謂之瑞花圖。都波國無稼穡，以百合為糧。此二花質性皆益於人。賓老寫此花以於宣和叶音，並畫石以祝同永，則會元兄之基業榮固，可於此卜之矣。石雪記。” 陶北溟題：“吾國考古之學皆發冢於宣和，而陶瓷之制，尤臻極盛。會元鑒別古瓷特具神解，故以宣和言其齋。今以石雪題、濱虹畫見眎。昔黄九能詩，不聞善畫，徐熙善畫，不聞工詩。濱虹、石雪兼擅其長，真欲突過古人，會元視同球璧宜也。丙戌五月，北溟觀於宣南賃廡之翔鸞閣，時年政六十。” 按：孫會元，山東榮城人，1922年生，1929年入北平雅文齋古玩鋪學徒，後轉入韜玉齋古玩鋪，是際自營宣和齋古玩鋪。建國後，曾任國家文物鑒定委員會常委，尤精瓷器鑒定。...,萱花百合圖 / 伯兮 / 本草 / 老學庵筆記,7
E1946_011,1946.夏,重慶,,活动,此際作畫取法北宋為多，筆力沉着，墨色渾厚，自謂與歐畫相合。,與鮑君白書：“君白吾兄有道：……近來拙作取法北宋為多，因其用筆力之沉着，墨采之渾厚，每與歐畫符合。歐之學者，近觀中國宋元古畫，多高古勝人，歐畫正思改變精進，適與相合。惟明人太硬，清代太柔，俱未得中。宋畫陰面山，元畫陽面山，面目不同而理法神趣則一。文、沈、唐、仇之俗，如讀《古文觀止》，人人盡知，見之可厭。四王、吳、惲之甜，則墨卷試帖詩而已，實非古文。……賓虹拜上。”...,古文觀止,7
E1946_012,1946.07,重慶,,聘任,7月，故都文物研究會擬出版《故都》旬刊，聘為襄理，並為之撰文。,與黄鐸書：“……我每日黎明即起，著述詩文，寫作書畫，與同志研究文藝，終日不怠。近有擬辦文物研究處，不久將刊版發行，聘為襄理，亦不辭勞耳。”（7月18日） 張半陶《故都文物研究會之經過及未來展望》：“《彙報》及《故都》旬刊之出版：關於出版方面，本會自成立以來，亦積極進行，除於9月20日出版不定期刊一種，名曰《故都文物研究會彙報》，内容專登載本會一切章則紀事及會務動態外，同時並於會中附設《故都》旬刊社，出版旬刊一種。”（11月21日《故都》旬刊第三期）...,故都 / 故都文物研究會之經過及未來展望 / 彙報 / 故都 / 故都文物研究會彙報 / 故都 / 故都,10
E1946_013,1946.夏,重慶,,書信,夏，遷居石駙馬後宅乙字三十五號，搬遷中失竊古今書畫甚夥。,與鮑君白書：“君白吾兄有道：……適因舊房東奢望增租幾至萬倍，不得已移居三十五號，人工物力大異平常，費去五六十萬，而遺失又不少，可見世風日漓。欲圖南返，道路中阻，遲遲未卜何日也。……賓虹拜上。九月廿三日。” 按：遷移時間詳下條。...,,7
E1946_014,1946.07.06,重慶,許承堯,活动,7月6日許承堯在歙縣唐模村病逝，享年七十三歲，揮淚撰《誄辭》。,與鮑君白書：“君白吾兄道鑒：昨誦手書，聆悉許芚翁作古之耗，聞之不勝悲悼，擬爲誄辭，舉筆沮喪，竟不成篇。因暫擱起，近在七期左右，能請於拙畫潤資撥若干金，酌代計不豐不儉之間，先送楮儀一份，以表弔唁。今敝寓每月房金漲至十萬元，尚有許多難題未解决，不得已而新遷於卅五號。……賓虹拜上。七月廿八日。”...,誄辭,10
E1946_015,1946.07.05,重慶,,書信,7月5日，門生林散之在合肥得悉師訊驚喜雀躍，迭修書致以牽念之情。,林散之書：“賓虹夫子大人：自海上別後，雲山阻隔，遂從事遠游，於古人略有取得。事變後，四海分崩，更無從得消息，念何如也。近與友人處陶載之先生得悉嚴駕安居北平，驚喜如從天外得來，鵲躍者數日。今特由友弟姜漢卿先生，前任立煌警備司令，爲人忠實親誠可愛，幸大人勿以泛泛軍人視之，倘有所需，可面示漢卿，不啻弟子在面前也。外奉字畫各一件，祈函示為幸。余年來有懷吾師詩意甚多，可另奉不及。師母及央弟如何，尤念極。並望吾師將近作畫賜一二紙，以為永保藏之。道遠不能盡意，惟祈加護珍攝，餘由漢卿面罄可也。敬請福安。弟子林散之叩頭。六月七日自合肥寄。函寄皖烏江交不。” 又：“賓虹夫子大人座右：事變以來，無從得消息，頃於世弟陶載之書中敬悉吾師近祉清吉不減當年，孺慕之懷，何可言喻！適散之方在合肥，應李公鶴齡招酌，即由警備司令姜漢卿先生赴北平之便，附呈寸稟，並字畫各一軸，託其面遞，兼致區區，不卜曾收到否？至今未見賜諭，曷勝翹仰。伏念自海上拜別，忽忽日月，歷喪亂以迄今，茲十五年矣，風塵奔走，空山（岑）寂，毫無成就，其負恩師之火傳爲何如也。今再由京飛禀並另抄近作，略擇廿餘首，遥使吾師讀之，亦知散之有不能忘情者也。急盼賜示一二，並近作數頁，以慰千里下懷，不勝叩首之至。專此，肅請崇安。門人林散之頓首。古八月十三日。賜諭南京轉烏江慶恒泰交。師娘及央弟均此問安。又及。”（陽曆9月8日） 按：伊為《林散之先生年表》1946年條：“時安徽省政府主席李品仙邀先生至合肥，擬聘為省府顧問，先生辭歸鄉里。”...,林散之先生年表,7
E1946_016,1946.07.05,重慶,,活动,此際，仍孜孜於溝通中西畫理為職志，自謂咸同畫學將大放光明。,與鮑君白書：“君白吾兄大鑒：日前奉函附拙畫，諒可詧收，念念。……近日郵資加價，各物隨之增漲，到處相同，北平尤爲枯槁。寄遞古畫手續繁多，已由人熟手轉辦，尚未得復，悵惘之至。天寒懶於出門，拙筆酬應，經人催促，殊增冗忙。兒子用明返香港，近着孫男女就外求學，次兒女等婚嫁將畢，各圖社會服務，此時負擔力覺未勝，所幸舊友至好念及衰朽，得以拙筆介紹中外同人，澳門莫天一君藏古書籍字畫甲於東南，汕市翁紉秋君嗜古今書畫，今任市長，南洋蘇乾英、劉作籌復滬之暨南大學，四川華西大學校長方叔軒祖籍歙之瑶村，以通函利便，索畫尚多。賤軀頑劣，捜求古今名蹟，以資參考，將擬溝通世界畫事，改變方鍼。歐美近悟形似之非，趨向中國逸品。而逸品畫之居神妙兩品以上者，因元四家與唐宋人時代接近，聞見的確，天資學力，尤足以赴之。今所流傳影印者，多婁東、常熟畫家之臨摹，歐美人已能辨析之。而真蹟雖存，非漫漶即剪割不完，且其面目不為時俗所喜愛而擯斥之。即趙松雪、董思白、惲南田、華新羅猶然。如此是非倒置，以贋為真，共飲狂泉，誠堪浩嘆。明畫枯硬，清代弱靡，所謂名蹟，今昔研究大相徑庭。惟明季萬曆以後，天啟、崇禎、順治三朝，大家作品有數十人，而石濤、八大尚嫌放縱，不當論入，八怪更不足言。咸豐、同治金石學盛，高手亦數十人，此中國特采奇光，今尚在含苞藴異中，放大光明即在時賢不遠矣，努力努力。敝友烏江林散之兄，詩文書法皆卓犖，近皖李主席邀游大江南北，甚敬禮之，可通訊否？順頌日綏。賓虹拜上。”...,,7
E1946_017,1946.秋,重慶,,書信,秋日，闊別十載之友人陳中凡來書問候，作《蜀游山水》寄之。,陳中凡書：“賓老侍右：都門把晤，忽近十稔，思念之忱，無時或釋。違難以來，留蓉八載，每遇北地諸友，輒以起居為詢，並稱道履綏和，為之額手者屢，茲得孫中威書，始悉寓廬地址，用特裁筆，一傾積愫，以此言樂，樂可知已。劫後生還，敝宅收藏典籍及書畫古器，盡付劫灰，即歷承惠寄法繪多幀，亦喪失無遺。想近年畫風別闢新境，幸因來鴻示我斗方一幅，俾得昕夕瞻對，如坐春風中也。附陳拙稿，並希誨政。肅頌道安不一。晚陳中凡頓首。八月一日。” 與陳中凡書：“覺玄先生著席：前晤孫君，携手示誦悉，琴從安抵秣陵，著述日富，至慰至忭。成都舊友，十年隔別，僅林山腴翁嗣君季豐來此，略詢近况。有川大教授鄧只淳君曾晤及否？念念。鄙人客伊寓最久，導游青城、玉疊諸山勝事，殊不能忘，如到臨桂與先生賞覽陽朔、興坪奇山水，至今撿篋中畫稿，聞笑語如目前也。近十年來貪嗜看山讀畫，淪陷朔漠，勞瘠不可言罄，欲歸道阻，衰老尤感困難，惟日捜故紙堆中，尋古今藝術遺跡。晉、豫、齊、魯巨族舊家，散佚書籍、金石、字畫古物，煙雲過眼，所見不為不多，霜鈔雪纂，拉雜近牛腰巨卷，今寫裝工料激增，較前三五年間有至萬倍者，望洋興嘆，如何如何！聞大著提倡中國藝術，極感興趣，尤爲私心奮勉。邇年歐美重視東方文化，與圖畫猶加意，蓋以歐畫境界如我六朝唐人，神形俱肖，刻劃極矣。今悟文人樂事，虛處求實，惟崇逸品。逸品須從能、妙、神三品而出，非離三品而成，此明清兩朝會者多矣。拙著畫論，容脫稿奉教之。先寄小畫件函，復候著綏。賓虹拜上。八月十八日。” 自題《蜀游山水》：“前十年，余蜀游曾歷數寒暑，經嘉州躋峨嵋山頂，至灌縣信宿青城軒轅峰，由廣安探天池，沿渠河出渝州，圖山靈真面而返。覺玄先生著作等身，留川蜀日久，所獲尤多，寫此奉教，聊博一噱耳。賓虹，丙戌。”（圖見《黄賓虹畫集》，上海書畫出版社1992年版） 陳中凡書：“賓虹道長左右：比奉損書及法繪山水，拜登之下，誦悉各節。執事年來蒐集藝術佚集甚夥，一時無從流布，可不先編一藝術定期刊物，擇要載入，他日再編為美術叢書？戰前此類期刊如《良友》、《美術生活》等，更僕難詳，現以印刷費用激增，多歸停頓。目下新出之文藝月刊，内容蕪雜，多屬宣傳圖片，了無足觀。聞貴高足傅雷先生在滬提倡藝術，不遺餘力，可不函商，屬其就近與出版商接洽，出一純藝術期刊，藉資倡導，或介凡與之通書，希以渠住址及別字示及爲荷。尊製山水沈雄樸茂，一片渾淪元氣，深得董、巨墨染之傳，視輓近藝人專務鬆秀，致趨於薄弱者，迥然有別。以八十老翁具此氣魄，信為壽考之徵，歡喜贊歎，如何可說！鄧只淳兄仍在川大主持教育學系，時時把晤，每以動定為念。華西大學教務長兼代校長方叔軒兄近亦來書，屬代致拳拳之忱。何時南歸，俾復得承教，燕雲在望，延佇為勞，便中祈多惠書，以慰嚮往之情。臨穎無任馳仰，敬叩道勝不一。後學陳中凡頓首。八月三十日。徐悲鴻、龐薰琴諸君近到北平，曾晤及不？又及。”...,蜀游山水 / 蜀游山水 / 黄賓虹畫集 / 良友 / 美術生活,7
E1946_018,1946.08,重慶,,聘任,8月，徐悲鴻任國立北平藝術專科學校校長，强挽為教授國畫理論，勉允之。,與黄居素書：“居素吾兄道鑒：前誦手書，適以南來舊友接長藝校，因有歐美學者來肄業中畫，約有擔任理論，堅不能辭。夏秋酷熱，入冬早寒，本擬杜門不出，無可如何，勉為應之。友朋答復通緘遲遲，至抱歉，幸知己能原諒之。貴體肺疾，一旦霍愈，聞之極爲慰忭。承屬為南京尊友魏、由二公畫已寄明德女校曹君轉李一平君，日内當可收到。谷雛兄來平暢叙，且獲多見北方藏家古物甚快，約二三星期返粤。鄙人近十年捜求六國文字以證經籍，以古印中新獲為多，余集考釋，補前人所未足，竣事當奉大雅共賞之，亦藝術之小助。作畫惠潤，受之有愧，至交可不計此耳。匆候台綏。賓虹拜上。上海國光社由俞巴林君再版洋裝《美術叢書》寄此，尊處當是熟人。又及。”（1948年書）...,美術叢書,10
E1946_019,1946.09.01,重慶,,書信,9月1日丙戌七月望後二日，黄羲自福建仙游來書問候。,黄羲書：“夫子大人函丈：誦讀手誨，欣慰無量。計別几席之後，如陷泥塗。後輾轉仍歸集美學校作藝教生活。前年本擬應省立師專之聘，因以戰雲未靖，留滯故鄉，茲仍未能暫去。且此時四處生活程度無常，所以遠行未易。夫子駐車古燕，自是彼都藝華盛事。惜之雲山遙隔，立雪何期？倘蒙不棄，揮灑之餘，盼惠片紙，藉啟蕪塞，並當戰火後之祥雲甘雨也，如何？夫子曾有教言謂‘風雨摧殘花木，而繁華秀萼亦不因之銷歇’，惜羲鄙劣，難副所期。惟之在集美教余，常漫加塗抹，及今尚積有數十幅。當時本意欲積百幅，藉戰後義展之備。奈次‘兩火’難興，干戈未偃。今後尊師有南旋計否？暇時並望時惠誨言，以振疏索是幸。諸師兄輩想已成立。又盛驤先生近有消息否？許士騏先生曾函探候，知已早離職他往。夫子在南邊摯友不妨介及一二，以藉涵挹之資。如何？並及，順叩鈞安。生黄羲謹稟上。三十五年古七月望後二日。“...,,7
E1946_020,1946.09.26,重慶,,展覽,9月26日，故都文物研究會舉辦臨時文物展覽，借藏品二十三件展覽。,故都文物研究會收據：“今收到台端慨將珍藏弍拾叁件暫供本會陳列，除將細目編列清册附送存查外，合行先給本會收據以爲憑證。此上黄賓虹先生。理事長張繼，副理事長張半陶。中華民國三十五年九月二十五日。” 張半陶《故都文物研究會之經過及未來展望》：“臨時文物展覽之舉行及文獻館之籌備：本會為保存故都文物，提倡文化起見，擬籌設文獻館，搜羅有關文獻之一切金石書畫、碑版拓片等，分類陳列，公開展覽。承北平文化界人士之同情與贊助，如寒玉堂溥氏（按：心畬）、二郢齋方氏、嶺南（按：應為皖南）黄氏及故抱蜀老人後裔等，皆慨以家藏珍品惠借本會陳列展覽，瓌寶溢目，不敢久秘，且往昔吾國私人珍藏，大抵視爲枕秘，不肯示人，此次溥、黄諸氏慨借珍品公開展覽，在中國猶爲創舉，本會為表彰諸氏之美意，乃於會中特闢專室，分類陳列，於9月26日起，舉行臨時展覽三日，頗引起文物界之注意，因之益堅本會籌設文獻館之信心，現正積極籌備，並已繪成圖樣，計劃建築，一俟經費稍裕，即着手營建，以期早日觀成。”（同前）...,故都文物研究會之經過及未來展望,7
